[2025-11-13 11:43:29] Starting parallel SMTP processing with MAX_WORKERS=200
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 16

[2025-11-25 15:04:58] Worker 59 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:16
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(16): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 16

[2025-11-25 15:04:58] Worker 60 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:58] Worker 62 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:16
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(16): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 16

[2025-11-25 15:04:58] Worker 63 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:58] Worker 66 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:58] Worker 68 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:58] Worker 69 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:58] Worker 70 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:58] Worker 71 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:58] Worker 72 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:58] Worker 74 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 76 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 77 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 78 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 79 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:16
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(16): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 16

[2025-11-25 15:04:59] Worker 80 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 81 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 82 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 84 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 85 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 86 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 87 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 88 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 89 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 90 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 91 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 93 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:16
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(16): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 16

[2025-11-25 15:04:59] Worker 94 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:16
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(16): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 16

[2025-11-25 15:04:59] Worker 95 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 98 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 99 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 100 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 101 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 102 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 103 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 104 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 105 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 106 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:16
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(16): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 16

[2025-11-25 15:04:59] Worker 107 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 108 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:16
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(16): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 16

[2025-11-25 15:04:59] Worker 109 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 110 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 111 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
